#tid	superkingdom	kingdom	phylum	class	order	family	genus	OULU-49	OULU-296	OULU-341	OULU-372	OULU-479	OULU-560	OULU-638	OULU-644	OULU-685	OULU-785	OULU-13	OULU-74	OULU-169	OULU-301	OULU-331	OULU-360	OULU-393	OULU-402	OULU-444	OULU-461	OULU-488	OULU-494	OULU-545	OULU-794	OULU-29	OULU-102	OULU-228	OULU-232	OULU-255	OULU-314	OULU-335	OULU-386	OULU-390	OULU-481	OULU-486	OULU-500	OULU-516	OULU-648	OULU-701	OULU-68	OULU-226	OULU-277	OULU-308	OULU-342	OULU-408	OULU-497	OULU-574	OULU-583	OULU-647	OULU-115	OULU-139	OULU-152	OULU-171	OULU-183	OULU-661	OULU-703	OULU-709	OULU-722	OULU-833	OULU-835	OULU-847	OULU-848	OULU-869	OULU-870	OULU-878	OULU-884	OULU-888	OULU-895
1649295	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Franconibacter	0.00100404240970178	0.000145930322506013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1649298	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Siccibacter	0.00133970321528772	0.000421130930699357	0	0	0	0	0	0	0	0.000270551190425238	0	0	0	0	0.000421572782380364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183671019374158	0	0	0	0	0
1649459	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hungatella	0	0	0	0	0	0	0	0	0	0	0.000318411518822945	0.000356832362230238	0.0001432306875073	0.000470912288633723	0.000173281143655548	0.00019879075142904	0.000402321625379367	0.000139930847980939	0.000587293324080215	0.000588573148866346	0.000332761600583299	0.000306382147738856	0.00103552644097446	0.000220421811867294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000667125483771476	0.0002339015671405	0.000176300973181372	0.000381821989292564	0.000205821084677116	0.000624163033432342	0.000220971533542443	0.000425732405388091	0.000247881640976463	0.000167930995830805	0.000267601782227869	0.000217941619306232	0.00134487151794429	0.000162550734729321	0.000477702498384067	0.000468461672408171	0.000305745818342923	0	0.000169151253410788	0.00103324011718509	0.00443127490322715	0	0.000349055853666666	0.00011946066300668	0.000576203295882853	0.000218781489901946	0.000383744934959864	0.000336863196831738	0
1654	Bacteria	NA	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	0	0	0	0.00219033630816857	0	0	0	0	0	0	0.000163320779040116	0	0.000105180504866423	0.00058340283533778	0.000180341190251856	0	0.00039703160400768	0.00162255983271259	0.000192401088990164	0.000273771464677336	0.000317191525691238	0.000772135412669242	0.000186801161903227	0.000214951766903524	0	0	0	0	0.000166250673315227	0	0	0	0	0	0	0	0.00144245833740919	0	0	0.000797356554270875	0.0024147561788664	0.000604763338293628	0.000187740978130496	0	0	0	0.000851374810267679	0.00120408797106237	0.000837164964388238	0.000935746232069904	0	0.000189363029808477	0	0.00277412450867118	0	0.000386597356947703	0	0	0.000131412558602516	0.000107212054182958	0.00040556172769296	0	0	0	0	0	0.000321293049071036	0.00014046075146502
1655644	Viruses	NA	ssDNA viruses	NA	NA	Microviridae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152490617587001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1655645	Viruses	NA	ssDNA viruses	NA	NA	Microviridae	NA	0	0	0	0	0	0	0	0	0.00036296125947557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165695	Bacteria	NA	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389461043755597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165696	Bacteria	NA	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	0	0	0	0	0	0	0.000133301582289782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165697	Bacteria	NA	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401661076451685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165779	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111470781410178	0	0	0	0	0	0	0.000104450423024213	0	0.000218470613902425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154391071474036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1678	Bacteria	NA	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	0.333178989629575	0	0	0	0.00753031191320767	0	0	0	0.000292451014805021	0.000281101236845442	0.101894206035363	0.0278477843523324	0.144150391921881	0.0232662630740385	0.00417762757234198	0.00810488063644881	0.0839221590455225	0.367788378797576	0.0926300642861639	0.00083676447668995	0.0407647960786691	0.0394758067254051	0.0405797224058734	0.0968341259765155	0.0001253603359657	0.766299869873482	0.0119196540902107	0.365278831406012	0.000110690448296316	0	0.000162260455951881	0.000876942823755892	0	0.925574393516398	0.866189611377407	0.037389569272726	0.174353747764662	0	0.855049128893568	0.0418953643798951	0.130773146180079	0.31474794740867	0.015433290407443	0.00219125154789566	0.00476913317798724	0.00772525361326007	0.0116230556702646	0.116092278530884	0.116888063146214	0.159895654905061	0.0168245350062951	0.155324445191123	0.000192910871957141	0.0647672687328155	0.000529481890250349	0.662271783032031	0.0102630672101092	0.0261792739884202	0.0026516516276572	0.291391023052002	0.03054046010236	0.0262236497706067	0.00232058287923498	0.0744557758870381	0.032568581792042	0.0289286920229794	0.277009668821757	0.0457207846061977
1686313	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	NA	Fenollaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198760558517169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161361119846172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168808	Bacteria	NA	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181260772170889	0	0	0	0	0	0	0
1707	Bacteria	NA	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	0	0	0	0	0	0	0	0	0	0	0	0.000323812143636391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000948576279574971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142250761041572
171413	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Dolosicoccus	0	0	0	0	0.000193790563930541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1715798	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	NA	Levyella	0	0	0	0	0	0	0	0	0	0	0	0.000496013283607938	0.00138496664783991	0	0	0	0	0.000229731392172237	0.000122130691259713	0.000144370772383632	0	0.000273071914234119	0	0	0	0	0	0	0	0	0	0	0.000522192537855734	0	0	0	0	0	0	0.000135911117189383	0.00111134744602789	0.000118760655558819	0	0.000872084595885821	0	0.000329052283622848	0	0.000400182649209138	0.000183661089110258	0	0	0	0	0	0	0	0	0	0.000159213099879055	0	0.00014274060807499	0	0	0	0	0	0	0
1716	Bacteria	NA	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	0	0	0.0001299803015543	0.030716478463458	0.0044397729197392	0	0.00478875684254373	0	0	0	0	0	0	0	0.000228781509957966	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224181107933487	0.000443521246294702	0.0208548386020965	0	0	0	0	0.000153180488645759	0.000153200885501118	0	0	0	0	0	0	0	0	0	0	0.000694824599738851	0	0	0	0.000643930302884847	0	0.000112390587802774	0	0	0	0	0	0	0.00534361276379037	0	0	0	0	0	0.00025938246153956	0
1729679	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	0	0	0	0	0	0	0	0	0	0	0	0.000215331425494037	0	0.000106240516328909	0.000423112792544431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001492610000487	0.000131620726546411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1730	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	0	0	0	0	0.000171360498659051	0	0	0	0	0	0.0519415577612305	0.120054104758174	0.0945802139850272	0.0176235456504319	0.00444545934003164	0.00739519795384827	0.0461976566385328	0.0569925553748856	0.0369245389928907	0.0161488163961677	0.0338361727519909	0.0927478401623595	0.0401053694553981	0.016856238558281	0	0	0	0	0	0	0	0	0	0	0	0	0.000297031716843323	0	0.000117490462912424	0.0556661275755686	0.0332892230377943	0.0616969205670016	0.0959542899218505	0.0530736396980813	0.036819168941161	0.0376279911382585	0.0138104780292009	0.0341268759199186	0.0334130581394347	0.00373013484269805	0.00136858016855065	0.00223043568697099	0.000480322171056214	0.00768311018266626	0.000483141724815958	0.00457570707570565	0.000114960528818433	0.00203176505537906	0.1756401797143	0.0131521719956154	0.00220532939470322	0.00458983697156602	0.00524462910769155	0.00817184674296337	0.00441378005784219	0.0185615687017735	0.00944959967670093	0.00195936048257858
1732064	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	0	0	0	0	0.00010514030595829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123558600494799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1742990	Bacteria	NA	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Paeniglutamicibacter	0	0	0	0	0.000413631203666803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1743	Bacteria	NA	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167951017783168	0	0	0	0	0.000913375681196738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000582913905523167	0.00766689232124562	0.00010756056039052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174708	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113990799075501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1769710	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	0	0	0	0	0	0	0	0	0	0	0.000155230740450632	0.00047621315253107	0.000453772178106455	0.000125990612314376	0	0	0.000419791695958452	0.00490349971520828	0.00253293433640835	0.0216398157730144	0.000735013535415105	0.000293522057589624	0.00650385045394983	0.000378933114830204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115240947280586	0.00106656714599988	0.000103850573255165	0.00654217408472698	0.000256231350339216	0.000928384511948728	0.000104050722112011	0.00175847993541164	0.000163511082443366	0.00707332194479913	0.00100616670107023	0	0	0.000119080538244033	0	0	0	0	0	0.000214684179900983	0.000144232763499749	0.000283511207757745	0	0	0	0	0	0	0
1769729	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hathewaya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100490282377693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1780190	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Izhakiella	0.000107850258840621	0.000313770693433232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1792269	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	0	0	0	0	0.00166397484216679	0	0	0	0.000364181263708985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1839	Bacteria	NA	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310181321372429	0	0	0	0	0	0	0
1847725	Bacteria	NA	Actinobacteria	Actinobacteria	Corynebacteriales	NA	Lawsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000555433138197231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165790706268409	0	0	0	0	0	0	0
1849828	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143950582999861	0	0	0	0	0	0	0.00723593308262653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186765	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Lambdavirus	0.000112400269760647	0	0	0	0	0	0	0.00010368042716336	0	0.000166640733219226	0	0	0	0	0.00782182162402272	0	0	0	0	0	0	0	0	0	0	0	0	0.000305820938870282	0	0	0	0.000488871574166469	0	0	0	0	0.0010058958140778	0.000454701864277644	0	0	0	0	0	0	0	0.000627084351965403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125330695585361	0	0	0	0	0
186777	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Myoviridae	Muvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138841141274181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186789	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Myoviridae	P1virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255681447156991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186794	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Podoviridae	P22virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343291984227669	0.000179350735338015	0	0	0	0	0	0	0	0.000207761441864407	0	0.000100120662798788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870884	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	0	0	0	0	0	0	0	0	0	0	0.000998864764584927	0.000338192238832621	0.000562182698476953	0.000159870776971976	0.000464523065852235	0.000126870479570413	0.000152040614244082	0.000551203340292243	0.000220501248037064	0.00163912876933892	0.000229351103178806	0.000733485141730843	0.000595063701296223	0.000422373471909939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300722471938719	0.000434232909360493	0.000432412386916376	0.000728773796911482	0.000355511873547574	0.00058301283344237	0.000421042922037879	0.00162466917938087	0.000198701315402708	0.00164687976599701	0	0.000348382588482633	0.000207983327733244	0	0.000274771437054616	0	0.000268995118977114	0	0.000265991971000505	0.000677983200332913	0.00201671864032915	0	0.000109631838525932	0.000147200816964534	0.000125360717063302	0	0	0.00021274201892176	0
1883	Bacteria	NA	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	0	0	0	0.0003013908680057	0.00019249056014753	0	0.000937261125289558	0.000244421007014549	0.000357331239939402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209820849774442	0	0	0	0.000467492272012442	0	0.000292351198639914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189330	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	0	0	0	0	0	0	0	0	0	0	0.014377538580859	0.0363710707764886	0.0489241648359913	0.0198243763464691	0.00200374322470528	0.00198796751451721	0.00306821239557808	0.0108847559616211	0.00765613333371467	0.00645158451597716	0.0161201975381502	0.0647535939226934	0.0220490771452599	0.0284010134563306	0	0	0	0	0	0	0	0	0	0	0	0	0.00018919109352452	0	0	0.056137211447878	0.0431601791732004	0.0428677466299615	0.019148219762225	0.0169218291780398	0.013530655758987	0.0148288029118922	0.00628736552361521	0.00777395146355869	0.00982060823620684	0.00209697396584661	0.000289582151595387	0.000531918510696172	0.000227671029073052	0.00428236239675534	0.000234060835597183	0.00162438091196875	0	0.000784165810668657	0.00240991692108246	0.00149832870797805	0.000652302778809838	0.00206558463985441	0.00114939637914991	0.000798734568761734	0.000256871749296612	0.000788740143198242	0.0289020242802104	0.000700163745876041
1898207	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0.000100880667830021	0	0	0	0	0	0	0	0	0	0.000132120926167692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000374621974257805	0	0.000212431474274431	0	0.000102300677230483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1903434	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	0.000877642106341056	0	0	0	0	0	0	0	0	0.00023499103396055	0	0	0	0	0.000372932461354245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1905344	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	0	0	0	0	0	0	0	0	0	0	0.00218914044219991	0.00194544287883186	0.00118852570492338	0.00267363299385635	0.0242441300112581	0.000646602444157239	0.00153221619015341	0.00492483984452946	0.00977378531962492	0.00256277371083935	0.00253886221192724	0.00288204020310182	0.00648432033247248	0.00592859873308159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416580424291087	0.00359030405503717	0.00463906560764216	0.0018935498653948	0.00108172570069444	0.00813920955655844	0.00181717261117792	0.0152884563797786	0.0066331139112141	0.0054174221253132	0.0208063885705478	0.00151862128335614	0.000230173682778925	0.000659962983032684	0.00355149857433755	0	0.000533330149272741	0.000221471018766687	0.000247401833247584	0.0132932788201387	0.00115829219287842	0.000225100958930085	0.000116651956253307	0.000533642961718438	0.0010239858571991	0.000988406731049837	0.000956682302934416	0.0016011451948679	0.00208475115341867
1912216	Bacteria	NA	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	0	0	0	0.00147986426200908	0.00329705959444342	0	0.00104372238898476	0.000565182328551194	0.000171310594447763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086388349872817	0	0.000363611021746971	0	0.000139040675737684	0	0.000104290427590753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000850383606137699	0	0.000121250634140817	0	0	0	0.000126950940706471	0	0.000110892124693109	0.0152774050817457	0.000131932212503204	0	0	0	0.000507206522675882	0.000256392433164191	0
191303	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	0	0	0	0	0	0	0	0	0	0	0	0.00996125594351436	0.00575718763450065	0	0.00183537211345595	0	0	0	0.000462432617368615	0.000123810662387044	0.000175240842908454	0.000472653313299726	0	0.00183939511982788	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119930491715016	0	0.000185481524658132	0.00389790611597098	0.00610794371584932	0	0.00274496446596274	0.000776543774002741	0	0	0.00283989880013006	0	0.000926266168932684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1918385	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	0	0	0	0	0	0	0	0	0	0	0.000120780576123348	0	0	0	0.000138730915624043	0	0.00012561050746645	0	0	0.000112820603590229	0	0	0.00014577090669504	0.000103200848310973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135661115134366	0	0	0	0	0.00015455075111665	0.000103590718919589	0	0.000488663234950616	0	0	0	0	0	0	0	0	0	0	0.000366337132583973	0	0	0	0	0	0	0	0.000154701468116932	0
1918540	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	0	0	0	0	0	0	0	0	0.000116850405470907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229670739539781	0	0	0	0	0.00012782073880387	0	0	0	0	0	0	0.000133470703390607	0	0	0	0	0	0	0	0	0.000127310575443801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1922299	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Beduini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123080556324115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1924081	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Bariatricus	0	0	0	0	0	0	0	0	0	0	0.000135070644286973	0.000919366086203492	0	0.000151710737314183	0	0	0	0.000121040733506845	0	0.000772594133378613	0	0.000199051395350281	0.000207181288667616	0.000156061282823745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105500867217128	0.000120490807288409	0.000133680737917674	0.000507702645130781	0.000193661020593579	0.000372241809095192	0.000106530739323331	0.000518452929259051	0.000272361803035136	0.00011745069648263	0	0	0	0.000264691196404208	0	0	0	0	0	0.000169773305486258	0.000200633844144454	0	0	0	0	0	0	0	0
1924093	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149430989233149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1924105	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	0	0	0	0	0	0	0	0	0	0	0.000259481237725504	0.00160356061557128	0	0.000278831355120386	0.000186621231700129	0.000118140446570888	0.00026896108660279	0.00028700173923054	0	0.00060686324671837	0	0.000311692184962216	0.000761374735750858	0.000442993641407732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035623292823467	0.00100878675887128	0.000160670886903296	0.000541712822323805	0.000113510598200853	0.000343961671653724	0.000212371473858029	0.000524552963724246	0.000476743156039693	0.000118650703598672	0.000308492054557083	0	0	0	0	0	0	0	0	0.000141622757395087	0.000890907069779457	0	0	0	0	0	0	0	0
1924110	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massiliomicrobiota	0	0	0	0	0	0	0	0	0	0	0.000101420483775708	0.00106417704485204	0.00159921767624485	0.000308171497713479	0	0	0.000156650632868557	0.000486392947541263	0.000349211976539787	0.0636743806579365	0	0.000162331137941277	0.000698074342022408	0.000312552569182119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360682416572191	0.00102097563578551	0.000913794760870705	0.00100061527324249	0.00598407908262434	0.000307042130872388	0.00225618274743253	0.000124060821282637	0.00176212044937426	0.000159471062077273	0	0	0	0.00101015528311213	0	0	0	0	0	0.00023810456208341	0	0	0	0	0	0	0	0
1926556	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Emergencia	0	0	0	0	0	0	0	0	0	0	0.00102627489533125	0.00163015079159824	0.000459212204218581	0.000744583618676387	0.000395892612891245	0.000226960857912043	0.000846583420197018	0.00163180988876793	0.000493962795829425	0.00270189445513533	0.000512412464703955	0.000703854934023087	0.000807215020877431	0.000532124374062355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102202840107346	0.00135909910596401	0.000778214295742914	0.00154076802740142	0.000513112704103951	0.000566972755487591	0.000506023511803172	0.00115293651409131	0.00378142503303372	0.000835284953239772	0.000209551395612294	0.00023294173075706	0.000504778076449224	0	0.000225411178900466	0.000135640484236529	0.000233564444731383	0	0.000349622590703397	0.00101448975211548	0.00298292715288425	0	0.000124122081527307	0.000371822063612453	0.000280541604697979	0.000382902607566757	0.000908231679859403	0.000384393647895719	0.000190631019875956
